replicate,correlation
1199,-0.024797492004107927
1200,0.39823222064894914
1201,0.2665762159656686
1202,-0.20363041734533868
1203,0.11605822770305751
1204,-0.1901555202837756
1205,0.11691247092620932
1206,0.1236342498519567
1207,0.013818726465819563
1208,-0.12149327708055271
1209,-0.28237606739702
1210,0.08849413023098303
1211,0.15070869264092537
1212,0.24807012374569928
1213,-0.22081865413287835
1214,-0.04576487438022808
1215,0.11115235596764964
1216,-0.0645848282820287
1217,-0.5292647549469581
1218,-0.16012400466253854
1219,0.15245712848729048
1220,-0.1465955885239809
1221,0.10289949212726586
1222,-0.18418068002513197
1223,0.019218757137935916
1224,0.2755196159802327
1225,0.15235546540273862
1226,0.21231643932501465
1227,0.13195501902466517
1228,-0.16443404992545177
1229,-0.059424622543495814
1230,0.023212350656470995
1231,-0.1006390510964579
1232,0.253971649811821
1233,-0.43318696482424335
1234,-0.17401927199386696
1235,0.38334307330244005
1236,-0.2799811772211611
1237,-0.25814763504678184
1238,-0.1954333182546551
1239,0.4454949910176117
1240,0.06115141476165221
1241,0.11098384996254364
1242,-0.34973525179954223
1243,-0.28100517800825114
1244,0.017849561327769853
1245,0.1724324773725897
1246,-0.2627773851298541
1247,-0.2335436028729616
1248,0.18510886612704539
1249,-0.008462615724133057
1250,-0.32663024020542625
1251,-0.12283779131927365
1252,0.0986881330359168
1253,-0.2990678916766901
1254,-0.034424189855104086
1255,-0.4051278302021783
1256,-0.03246943811383339
1257,-0.16741918573584488
1258,0.39165755371895866
1259,0.16587029204075573
1260,0.045585169499787
1261,0.06626288538763495
1262,-0.09644318850215317
1263,-0.18808177805043136
1264,-0.3668695293864323
1265,0.4152482370021083
1266,-0.3786538075700812
1267,0.3915346049440571
1268,-0.3796372826002709
1269,0.09249358879592666
1270,0.03595671479400424
1271,-0.0792946977168134
1272,0.26854611596957667
1273,0.048356546666552466
1274,0.2346746781366609
1275,0.134351820387816
1276,0.08861487012202879
1277,-0.032983180314141956
1278,0.30031870909510944
1279,0.06226680888603398
1280,0.12695264123751754
1281,0.14496594381294992
1282,-0.17871968832096513
1283,-0.013065825614082071
1284,-0.3617565637406957
1285,0.20943618387197538
1286,-0.11307556291587502
1287,0.005699457052572352
1288,0.46286732812053105
1289,0.11119443304974042
1290,0.2602980541230173
1291,0.44397572275420344
1292,-0.43460841889025975
1293,-0.023199488375499986
1294,-0.2924817958539099
1295,0.0817134786825289
1296,0.005348012256337385
1297,0.46533725689027616
1298,0.11986053049449169
1299,-0.4584383597734339
1300,-0.3233565004013094
1301,0.4279103346434051
1302,0.24696904478444348
1303,-0.18771226262900853
1304,0.04760654645564258
1305,0.17164504730287036
1306,-0.029788341897244906
1307,-0.3241479191908655
1308,-0.15943656635958472
1309,-0.22287752168343958
1310,0.28322053812572223
1311,-0.016208274840761604
1312,-0.10574647690279315
1313,-0.08062842426642809
1314,0.016007449530865293
1315,0.3296046721633296
1316,-0.2519519972736034
1317,0.17310085221134414
1318,-0.39032761217323003
1319,0.03898887283797939
1320,0.07171536090653616
1321,0.014624451480780527
1322,0.37176446037969396
1323,0.20906490822550913
1324,0.012181354101245236
1325,0.061152234184901635
1326,0.33735333975892345
1327,-0.10425797126341123
1328,-0.08322979229679359
1329,-0.08320291783040937
1330,-0.2394174414081087
1331,0.13286845108173265
1332,0.17765465220087018
1333,-0.1006961364054719
1334,0.42282144989271975
1335,0.1567875893917181
1336,0.13379427943008856
1337,0.13832257494703867
1338,-0.06734946857002543
1339,-0.18120461168109536
1340,-0.17821225521146736
1341,-0.11522517813686146
1342,-0.06940530951576816
1343,0.4489231220296368
1344,0.16010064105913793
1345,0.18110773809965558
1346,-0.17627510513667746
1347,-0.02583354991557438
1348,0.06324848840070424
1349,-0.35872165605513706
1350,0.060971777958514106
1351,0.5337315537911238
1352,0.04746478868648171
1353,0.08255742633762037
1354,-0.06124936943088389
1355,-0.1173496603519563
1356,0.22823828332663254
1357,0.17701189362733918
1358,-0.11495999561454147
1359,0.1877771687213207
1360,-0.05629556199929184
1361,-0.055194955554299846
1362,0.19107045291680516
1363,-0.10353478856094334
1364,-0.13774741231519116
1365,0.09631086888689896
1366,-0.4909525167803003
1367,-0.03408028812368423
1368,-0.3119650749869005
1369,0.20881481096630328
1370,-0.10380182517526228
1371,-0.40842157793250683
1372,0.14208026247196487
1373,0.29813038094605615
1374,-0.05124627846612311
1375,0.3091816964858809
1376,0.1292693474214925
1377,-0.006622486450627819
1378,0.07718079709248721
1379,-0.17675170242236868
1380,-0.1313469341127307
1381,0.44201282799146907
1382,0.10011747578582077
1383,-0.17639844376748617
1384,0.0948756604128268
1385,0.1247905085478515
1386,0.17670844657639212
1387,-0.015876192936896034
1388,0.026813780351065943
1389,0.40269519163943146
1390,0.1286749341688001
1391,-0.1734631208281332
1392,0.40989930792104834
1393,0.014505876311784615
1394,3.11169305055776e-5
1395,0.19434981166107934
1396,-0.3130344190875754
1397,0.3216081035923631
1398,0.032132964029205686
1399,0.15863512430078686
1400,0.2101046705863467
1401,0.23745695909150258
1402,-0.09989866329137037
1403,-0.23476287242819124
1404,0.286752685288561
1405,-0.4690147978443462
1406,-0.21889284898765607
1407,-0.1490936451871359
1408,0.2055484288148442
1409,0.18863454539674468
1410,0.35204086846778165
1411,-0.3716465863991521
1412,0.14221989923571465
1413,-0.08787091950241421
1414,-0.033327495491501054
1415,0.03565956007819737
1416,-0.06005747862133795
1417,0.27426084790809907
1418,0.3954495782378604
1419,-0.25631452633954116
1420,0.3053689138622117
1421,0.08054044027436906
1422,0.32946537267129405
1423,-0.08451486322580759
1424,-0.1278242689196154
1425,0.1280214194720869
1426,0.18858666259786153
1427,-0.006225397437730999
1428,-0.06756376648667807
1429,-0.1288519860149508
1430,0.1937454213574563
1431,-0.1343561424123775
1432,0.24967466484284814
1433,0.3661314985975488
1434,0.11233267989262924
1435,0.28760617123544957
1436,0.14303948570164052
1437,0.1570071817635666
1438,0.1942064936009107
1439,-0.19327341671776127
1440,-0.18662721465583704
1441,0.37913766443199487
1442,0.18658506039600922
1443,0.03698106672021726
1444,-0.36729729798565885
1445,-0.06616695421655018
1446,0.2832843714665613
1447,-0.32409651590060123
1448,-0.20027920481376213
1449,0.3122518053533599
1450,-0.05170338818953928
1451,-0.11588849526719142
1452,-0.08625421430274734
1453,0.05868702331334806
1454,0.12682763490249183
1455,-0.2741884828105788
1456,0.04968642583750745
1457,-0.28077576475432303
1458,-0.10033125663771642
1459,0.05245303683396273
1460,0.1692225348439703
1461,-0.01910369139431043
1462,-0.03778564873934179
1463,0.18639421676370435
1464,-0.4095031336186622
1465,0.29500778270330075
1466,0.21465094508991367
1467,-0.31435605812047007
1468,-0.2031008510472336
1469,0.04544969629773121
1470,-0.26581893744735846
1471,-0.01013751777484246
1472,-0.1084905401253197
1473,-0.1065306031986586
1474,-0.3586836618751096
1475,-0.14371584078311686
1476,0.14979909873654357
1477,0.21351426792575856
1478,0.18214222479939093
1479,0.31640952457700366
1480,-0.1945602972134765
1481,-0.05508807598828871
1482,0.18432878419291227
1483,0.05660284181099166
1484,-0.3080824877313877
1485,0.16485307330504273
1486,0.07873258460706843
1487,-0.15459961708872838
1488,-0.0734427371283977
1489,0.09982015527773053
1490,0.042421905380945917
1491,-0.2652597173124039
1492,-0.26351037292495355
1493,0.01872501691397194
1494,-0.3367116935184418
1495,0.27487042027941144
1496,-0.034761830009237264
1497,0.13655233542150474
1498,-0.18415814805938976
1499,-0.25200664212035945
1500,-0.32831884564924985
1501,-0.19698986306222466
1502,0.3827917008913175
1503,-0.12890264187632863
1504,0.05290906970120423
1505,0.17182285572570533
1506,0.11133552908371407
1507,0.03152475280130844
1508,-0.05079806281407076
1509,0.15566366395639455
1510,-0.254133492093879
1511,-0.3010967785568393
1512,0.039663222421445404
1513,0.2433167391230096
1514,0.014258071822863436
1515,0.14293147535770512
1516,-0.03826602877120113
1517,0.25708384488554065
1518,0.0882793485174677
1519,0.04898090341188017
1520,-0.07950547538211261
1521,-0.0035111060552949916
1522,0.1440854049962486
1523,0.02427645345153665
1524,-0.3120443668395395
1525,-0.08289991751753957
1526,0.1676163481071048
1527,-0.18053773506944387
1528,-0.12714519253227666
1529,-0.014341432411299782
1530,0.049093417864515376
1531,0.11179025401490593
1532,-0.14810728458451605
1533,0.29012496235897484
1534,-0.22028798390952783
1535,-0.11716522429425155
1536,-0.11397449515766901
1537,-0.1605047560814227
1538,-0.03583393383762702
1539,0.3524746244546036
1540,0.25472337149424523
1541,-0.10554744031996363
1542,0.3311772869553739
1543,-0.014956997408375913
1544,0.028292954123205503
1545,-0.1272197705875664
1546,-0.07966040744102566
1547,0.1985474425532135
1548,0.19185105541125358
1549,0.26807406674455714
1550,0.4180403019568665
1551,-0.2302522564978987
1552,-0.10217385845196857
1553,-0.25805631423624653
1554,-0.11319798318250601
1555,-0.43283363056135227
1556,-0.01754389429700279
1557,0.15364951884450073
1558,0.21520270533345795
1559,0.3384874148169513
1560,-0.0408697679919323
1561,0.12075754410126635
1562,0.07459927568945769
1563,0.2786058095912713
1564,0.22526413788373673
1565,0.4130867791293969
1566,0.1803739695155373
1567,0.1815456990903304
1568,-0.29636554474935295
1569,0.10252529915941161
1570,-0.08859932554622897
1571,-0.03921874720559446
1572,0.16892298583246051
1573,0.2560288807620704
1574,0.2835530326516316
1575,-0.1268384055212219
1576,-0.024452008313250274
1577,-0.5090269507526073
1578,0.2431644687003377
1579,0.5540423358539164
1580,-0.22864311922697717
1581,0.09409430454556175
1582,-0.2083201105323209
1583,0.1798240062427695
1584,-0.3318102373741169
1585,-0.11726310045219444
1586,-0.18822883366652288
1587,-0.06216043189957597
1588,-0.34755217432725255
1589,0.007452314932556631
1590,-0.11786492809770253
1591,0.22719392403259617
1592,0.054543770874768895
1593,0.27256775133049954
1594,0.3338559531214282
1595,0.06983716032392899
1596,-0.01898510933723501
1597,-0.3302653697381808
1598,-0.025379335996863293
1599,0.09133378899795687
1600,-0.4757377886874497
1601,0.24826240199514693
1602,-0.31085958695174337
1603,0.04267461918585831
1604,0.28019768121358685
1605,0.06460282657547346
1606,-0.3196769709675149
1607,0.19924099484004598
1608,-0.2791692012511878
1609,0.39473517751285375
1610,0.13279384980069092
1611,-0.24652537676083058
1612,-0.20318325317190913
1613,0.3649824831399252
1614,-0.03280129836422159
1615,-0.11059978532443338
1616,0.2102625434216815
1617,-0.02914586390718216
1618,0.07333784211981816
1619,0.26133366787573387
1620,-0.05803952822146901
1621,0.12165169967289217
1622,-0.10427419316877448
1623,0.3123948558023075
1624,-0.38380700184272315
1625,0.07011199336995126
1626,-0.06482668888903682
1627,-0.1478042136567844
1628,0.057278696770122414
1629,0.03440584317425415
1630,0.39220493543867724
1631,-0.43290927299080567
1632,0.058717137994140016
1633,0.08333061518770504
1634,-0.3449257445681516
1635,0.12000856604200584
1636,-0.11018265135397634
1637,0.1372592195893141
1638,-0.1325314896417562
1639,-0.38981894321897204
1640,0.28787333785812924
1641,0.3741771400847003
1642,0.06087724182289658
1643,-0.288037785531143
1644,-0.14650013458634473
1645,-0.30184875920423127
1646,0.026331163252170216
1647,-0.08189337070299638
1648,-0.0325730113269971
1649,0.051469546604966436
1650,0.07117786523131289
1651,0.09501960039400031
1652,0.2150445677976563
1653,0.4340751262513353
1654,0.06103119704476633
1655,0.049983357631231184
1656,-0.029744711171962805
1657,-0.2688094495318187
1658,0.035523577784045836
1659,-0.0689113320680518
1660,0.0180097219140478
1661,0.3757784468021351
1662,-0.20344211880356497
1663,0.1592704709446725
1664,0.16364615502590804
1665,0.3520607504592914
1666,-0.18421431303289776
1667,-0.28424965754678394
1668,0.1433326628852337
1669,-0.3201177809417938
1670,-0.05331519305816589
1671,0.4213182071845856
1672,0.0007365763954331172
1673,-0.3335089477311025
1674,0.13509772844474258
1675,-0.03279504016839889
1676,-0.05562053031604455
1677,-0.18852782434601933
1678,-0.029602782499181777
1679,0.12757404817710707
1680,0.043135427631493715
1681,0.15748624780593812
1682,-0.27099304975084115
1683,0.027895648087210068
1684,-0.05521614424175968
1685,-0.22549359375616695
1686,-0.024435956092639138
1687,0.17959090686618906
1688,0.15267419412007524
1689,-0.0013764388659722735
1690,0.3319046661870064
1691,-0.12606151062124257
1692,-0.03125846486605852
1693,0.1268795606621987
1694,0.07618376451477177
1695,-0.4421635727396169
1696,-0.02888317869112165
1697,0.2299726127593498
1698,-0.023487623046956035
1699,-0.3179482923035335
1700,-0.17165877279265865
1701,0.026634099783666716
1702,0.02445089555600564
1703,-0.08014767186912297
1704,0.13212907162485
1705,0.025318060768255598
1706,-0.09876901940728973
1707,-0.12966017341093977
1708,0.02386568745282732
1709,0.6797105015993197
1710,0.12210863740121906
1711,-0.019732274940650763
1712,-0.26078327168929044
1713,-0.11697163200479857
1714,0.23094270950881457
1715,-0.04117432306465987
1716,0.22896978821507216
1717,0.21374343782184577
1718,0.10254541166318362
1719,0.1534941206127156
1720,0.03283643101020521
1721,0.041754844854173793
1722,0.09439513898265703
1723,-0.06686264432171936
1724,0.28468078053188184
1725,-0.20894507818649108
1726,0.3684348824564415
1727,-0.17689402244517513
1728,0.6526781152779919
1729,-0.27477547188822
1730,-0.24566311901590726
1731,0.2913578340501459
1732,-0.29638013131340596
1733,-0.12322264405848701
1734,-0.15492881038296674
1735,0.13711839886690624
1736,0.39880199300802305
1737,-0.1944014677885381
1738,-0.01934250474909209
1739,-0.33515089138674353
1740,-0.22949189025992803
1741,0.007726402794194743
1742,-0.07856508149543989
1743,-0.03849836934958055
1744,0.11685469442804622
1745,-0.44271224663558734
1746,-0.04268351791442539
1747,-0.26918266447041583
1748,0.05062978637749081
1749,0.1697714702603123
1750,-0.16868766540310912
1751,0.159430280038937
1752,0.19912198424064453
1753,0.019841983641490923
1754,0.08150570487907793
1755,0.09713077908429943
1756,0.12022271051834862
1757,0.11945071422813977
1758,0.16596207050683923
1759,-0.043402436666068384
1760,0.02300141528320913
1761,-0.029800328527052482
1762,0.08967233872272601
1763,-0.37739970307070414
1764,0.3147967962365117
1765,-0.07437810419100378
1766,0.01662522292106351
1767,-0.027212479021156408
1768,-0.37145910538281035
1769,-0.2768121628814355
1770,-0.16090350789877483
1771,0.33699228927627806
1772,0.06703065459394603
1773,0.29661163922045475
1774,0.04372513384216053
1775,0.26520739455517317
1776,-0.20982715426949192
1777,0.1807129992518092
1778,0.26606040442072615
1779,-0.12780399955250635
1780,-0.145250181293534
1781,-0.27966640866258174
1782,-0.1075368023296359
1783,0.002136936462742184
1784,0.30348226936447126
1785,-0.11951195234405107
1786,0.4596699947752855
1787,0.0091474989891689
1788,0.013839057056444866
1789,-0.20840526638276016
1790,-0.16982608549695843
1791,-0.09370036694318058
1792,-0.3325425656869333
1793,-0.38292604834151434
1794,0.03352205185038148
1795,0.18111333758095477
1796,-0.08928465378237303
1797,0.17076229917315136
1798,0.03651933263448624
1799,0.05569855269141133
1800,0.3189608021545631
1801,-0.027588384142973946
1802,-0.23631080998034615
1803,0.1337921683998567
1804,-0.06598024906208337
1805,0.22507857220253305
1806,0.32521130138132875
1807,0.029019136028262057
1808,0.02789161292966676
1809,-0.3258973713340639
1810,0.03965649457780445
1811,0.10505528327541408
1812,-0.2730054393182906
1813,0.03532936240990472
1814,-0.290481451826567
1815,0.08559467857395531
1816,-0.056096208139298956
1817,-0.05125212463904987
1818,0.19091863796726855
1819,0.09396018208553275
1820,0.1567438363778976
1821,0.04988518603652125
1822,-0.21486341365160083
1823,0.18399847649256904
1824,0.18742828203809928
1825,-0.18320716213075078
1826,0.42025374164001345
1827,0.06796957129859911
1828,-0.04220221611134716
1829,0.0210230882889697
1830,-0.10151742066811649
1831,0.029604425542254228
1832,0.10658330547242446
1833,0.3554838867315024
1834,0.24552507438044752
1835,0.020970042972158962
1836,0.03673168757856563
1837,-0.022441039973353536
1838,0.043213410556922474
1839,0.01844197118191688
1840,0.1622876748153737
1841,-0.028969528613912728
1842,0.09043134117777606
1843,-0.018044886358682143
1844,-0.011406609933733006
1845,-0.18146921446583214
1846,0.11775655097815872
1847,0.29941387961724186
1848,0.08384183441131937
1849,-0.05614077360563971
1850,0.23399550449420214
1851,0.06996634743198067
1852,0.0796373868008907
1853,0.0016131480760780753
1854,-0.3031183785075707
1855,-0.07056160736909253
1856,0.0822021659634898
1857,-0.185946384368411
1858,0.1427634057299442
1859,-0.6312585112994495
1860,-0.18090323864334057
1861,-0.08037451815690823
1862,0.19759072697752955
1863,0.011751836738953195
1864,0.19564627234076315
1865,0.18913250801652282
1866,-0.12350587021092505
1867,0.04999686634613911
1868,0.048228798617942395
1869,-0.32180616297236325
1870,0.09178482885972195
1871,-0.2693473524718823
1872,-0.24735006348740707
1873,-0.07775484103614914
1874,-0.10551216475782041
1875,0.2344532437552544
1876,-0.24456083653629337
1877,-0.07498833949142832
1878,-0.13835304951866245
1879,0.19900983448625012
1880,-0.1547948207618154
1881,-0.0049418210668086176
1882,0.11794233236534984
1883,-0.025530550533546553
1884,0.13210879840668827
1885,-0.3696280806187358
1886,-0.33645890469970813
1887,-0.03412327529673836
1888,-0.0716646262221058
1889,-0.3358847467807777
1890,0.23848101543802605
1891,-0.00903955491988133
1892,0.17488474101893195
1893,0.05134406948561356
1894,-0.06888399711627523
1895,0.10151688106896456
1896,-0.021184900543590145
1897,-0.20286172899361254
1898,0.022174305417637166
1899,-0.14811259073155425
1900,0.13267878777379127
1901,-0.06774259453740862
1902,0.07264628466993242
1903,-0.2692042150149703
1904,-0.21808973416035743
1905,0.13329377417526003
1906,0.03749236823520865
1907,0.08338650877506584
1908,-0.04226517436514043
1909,0.24847646699384618
1910,0.09331311388525816
1911,-0.2335933292052103
1912,0.08065175694524124
1913,-0.48203422405988594
1914,-0.061122123222836625
1915,-0.04984307699016367
1916,-0.1422325401698711
1917,0.33946193087766624
1918,-0.1362758417206705
1919,0.03388689304095947
1920,-0.1416398248449735
1921,-0.0456119407760208
1922,0.10779099884226756
1923,-0.41100210536330006
1924,0.42688821163850854
1925,0.2035783137771158
1926,0.17254186242618966
1927,0.19485245877283472
1928,-0.036453390131607755
1929,0.11037096338747754
1930,0.009559126109720314
1931,-0.3474758827204976
1932,0.16311014720832326
1933,-0.10484948937320213
1934,-0.39999374458212217
1935,-0.08951550921603228
1936,0.28393601648281863
1937,-0.22035905792714225
1938,-0.004450307962198673
1939,-0.262644620598668
1940,0.23945516832136632
1941,-0.09453963837388726
1942,-0.14046534832181765
1943,-0.04876551547213725
1944,0.04888477538540744
1945,-0.4449729353432563
1946,-0.23794461690374538
1947,-0.37079622653705924
1948,0.1305897872294271
1949,0.07288424243049588
1950,0.1629535621258388
1951,-0.1325198953218727
1952,0.19898989328142638
1953,-0.036443317129619617
1954,-0.16695407930714581
1955,-0.31235821229785643
1956,0.1681432379714745
1957,-0.5604665999220474
1958,-0.08050904386604173
1959,0.04359749943756885
1960,-0.379277940272368
1961,0.009610209569510222
1962,-0.051098581294860376
1963,0.17009081760933237
1964,-0.07415709582015169
1965,-0.15011424618762567
1966,-0.46270518017129253
1967,-0.18683352256378882
1968,-0.2677128324311934
1969,0.20814919441371288
1970,-0.05747938135619408
1971,-0.09066628249968517
1972,-0.14474568226568557
1973,-0.03573978218295366
1974,0.008754106022521378
1975,0.5146222787712504
1976,0.029039332496968516
1977,0.10614559078827768
1978,-0.09528900504517189
1979,0.3216746212377163
1980,-0.08917107700282428
1981,0.2335360973261316
1982,-0.2840368537178073
1983,0.22487462120952292
1984,0.04313857968352835
1985,-0.09783505930976888
1986,0.10203338483525541
1987,-0.017347218262077774
1988,-0.19858035388190823
1989,0.13970405885360093
1990,-0.07109414338313208
1991,0.0673122477760874
1992,-0.35316242149763644
1993,-0.04753552709413104
1994,0.11994324353836672
1995,-0.20680517631393405
1996,-0.12167272585428321
1997,-0.052270970582623116
1998,0.09847255454285885
1999,-0.0738545335498339
2000,0.19398428161709277
